subject,type,label
http://purl.obolibrary.org/obo/UO_0000023,http://www.w3.org/2002/07/owl#NamedIndividual,microgram
http://purl.obolibrary.org/obo/UO_0000024,http://purl.obolibrary.org/obo/UO_0000002,nanogram
http://purl.obolibrary.org/obo/UO_0000024,http://www.w3.org/2002/07/owl#Class,nanogram
http://purl.obolibrary.org/obo/UO_0000024,http://www.w3.org/2002/07/owl#NamedIndividual,nanogram
http://purl.obolibrary.org/obo/UO_0000025,http://purl.obolibrary.org/obo/UO_0000002,picogram
http://purl.obolibrary.org/obo/UO_0000025,http://www.w3.org/2002/07/owl#Class,picogram
http://purl.obolibrary.org/obo/UO_0000025,http://www.w3.org/2002/07/owl#NamedIndividual,picogram
http://purl.obolibrary.org/obo/UO_0000026,http://www.w3.org/2002/07/owl#Class,femtogram
http://purl.obolibrary.org/obo/UO_0000026,http://www.w3.org/2002/07/owl#NamedIndividual,femtogram
http://purl.obolibrary.org/obo/UO_0000027,http://purl.obolibrary.org/obo/UO_0000005,degree Celsius
http://purl.obolibrary.org/obo/UO_0000027,http://www.w3.org/2002/07/owl#Class,degree Celsius
http://purl.obolibrary.org/obo/UO_0000027,http://www.w3.org/2002/07/owl#NamedIndividual,degree Celsius
http://purl.obolibrary.org/obo/UO_0000028,http://www.w3.org/2002/07/owl#Class,millisecond
http://purl.obolibrary.org/obo/UO_0000028,http://www.w3.org/2002/07/owl#NamedIndividual,millisecond
http://purl.obolibrary.org/obo/UO_0000029,http://www.w3.org/2002/07/owl#Class,microsecond
http://purl.obolibrary.org/obo/UO_0000029,http://www.w3.org/2002/07/owl#NamedIndividual,microsecond
http://purl.obolibrary.org/obo/UO_0000030,http://www.w3.org/2002/07/owl#Class,picosecond
http://purl.obolibrary.org/obo/UO_0000030,http://www.w3.org/2002/07/owl#NamedIndividual,picosecond
http://purl.obolibrary.org/obo/UO_0000031,http://purl.obolibrary.org/obo/UO_0000003,minute
http://purl.obolibrary.org/obo/UO_0000031,http://www.w3.org/2002/07/owl#Class,minute
http://purl.obolibrary.org/obo/UO_0000031,http://www.w3.org/2002/07/owl#NamedIndividual,minute
http://purl.obolibrary.org/obo/UO_0000032,http://purl.obolibrary.org/obo/UO_0000003,hour
http://purl.obolibrary.org/obo/UO_0000032,http://www.w3.org/2002/07/owl#Class,hour
http://purl.obolibrary.org/obo/UO_0000032,http://www.w3.org/2002/07/owl#NamedIndividual,hour
http://purl.obolibrary.org/obo/UO_0000033,http://purl.obolibrary.org/obo/UO_0000003,day
http://purl.obolibrary.org/obo/UO_0000033,http://www.w3.org/2002/07/owl#Class,day
http://purl.obolibrary.org/obo/UO_0000033,http://www.w3.org/2002/07/owl#NamedIndividual,day
http://purl.obolibrary.org/obo/UO_0000034,http://purl.obolibrary.org/obo/UO_0000003,week
http://purl.obolibrary.org/obo/UO_0000034,http://www.w3.org/2002/07/owl#Class,week
http://purl.obolibrary.org/obo/UO_0000034,http://www.w3.org/2002/07/owl#NamedIndividual,week
http://purl.obolibrary.org/obo/UO_0000035,http://purl.obolibrary.org/obo/UO_0000003,month
http://purl.obolibrary.org/obo/UO_0000035,http://www.w3.org/2002/07/owl#Class,month
http://purl.obolibrary.org/obo/UO_0000035,http://www.w3.org/2002/07/owl#NamedIndividual,month
http://purl.obolibrary.org/obo/UO_0000036,http://purl.obolibrary.org/obo/UO_0000003,year
http://purl.obolibrary.org/obo/UO_0000036,http://www.w3.org/2002/07/owl#Class,year
http://purl.obolibrary.org/obo/UO_0000036,http://www.w3.org/2002/07/owl#NamedIndividual,year
http://purl.obolibrary.org/obo/UO_0000037,http://www.w3.org/2002/07/owl#Class,milliampere
http://purl.obolibrary.org/obo/UO_0000037,http://www.w3.org/2002/07/owl#NamedIndividual,milliampere
http://purl.obolibrary.org/obo/UO_0000038,http://www.w3.org/2002/07/owl#Class,microampere
http://purl.obolibrary.org/obo/UO_0000038,http://www.w3.org/2002/07/owl#NamedIndividual,microampere
http://purl.obolibrary.org/obo/UO_0000039,http://purl.obolibrary.org/obo/UO_0000006,micromole
http://purl.obolibrary.org/obo/UO_0000039,http://www.w3.org/2002/07/owl#Class,micromole
http://purl.obolibrary.org/obo/UO_0000039,http://www.w3.org/2002/07/owl#NamedIndividual,micromole
http://purl.obolibrary.org/obo/UO_0000040,http://www.w3.org/2002/07/owl#Class,millimole
http://purl.obolibrary.org/obo/UO_0000040,http://www.w3.org/2002/07/owl#NamedIndividual,millimole
http://purl.obolibrary.org/obo/UO_0000041,http://purl.obolibrary.org/obo/UO_0000006,nanomole
http://purl.obolibrary.org/obo/UO_0000041,http://www.w3.org/2002/07/owl#Class,nanomole
http://purl.obolibrary.org/obo/UO_0000041,http://www.w3.org/2002/07/owl#NamedIndividual,nanomole
http://purl.obolibrary.org/obo/UO_0000042,http://purl.obolibrary.org/obo/UO_0000006,picomole
http://purl.obolibrary.org/obo/UO_0000042,http://www.w3.org/2002/07/owl#Class,picomole
http://purl.obolibrary.org/obo/UO_0000042,http://www.w3.org/2002/07/owl#NamedIndividual,picomole
http://purl.obolibrary.org/obo/UO_0000043,http://www.w3.org/2002/07/owl#Class,femtomole
http://purl.obolibrary.org/obo/UO_0000043,http://www.w3.org/2002/07/owl#NamedIndividual,femtomole
http://purl.obolibrary.org/obo/UO_0000044,http://www.w3.org/2002/07/owl#Class,attomole
http://purl.obolibrary.org/obo/UO_0000044,http://www.w3.org/2002/07/owl#NamedIndividual,attomole
http://purl.obolibrary.org/obo/UO_0000045,http://www.w3.org/2002/07/owl#Class,base unit
http://purl.obolibrary.org/obo/UO_0000046,http://www.w3.org/2002/07/owl#Class,prefix
http://purl.obolibrary.org/obo/UO_0000047,http://www.w3.org/2002/07/owl#Class,area unit
http://purl.obolibrary.org/obo/UO_0000048,http://www.w3.org/2002/07/owl#Class,acceleration unit
http://purl.obolibrary.org/obo/UO_0000049,http://www.w3.org/2002/07/owl#Class,angular velocity unit
http://purl.obolibrary.org/obo/UO_0000050,http://www.w3.org/2002/07/owl#Class,angular acceleration unit
http://purl.obolibrary.org/obo/UO_0000051,http://www.w3.org/2002/07/owl#Class,concentration unit
http://purl.obolibrary.org/obo/UO_0000052,http://www.w3.org/2002/07/owl#Class,mass density unit
http://purl.obolibrary.org/obo/UO_0000053,http://www.w3.org/2002/07/owl#Class,luminance unit
http://purl.obolibrary.org/obo/UO_0000054,http://www.w3.org/2002/07/owl#Class,area density unit
http://purl.obolibrary.org/obo/UO_0000055,http://www.w3.org/2002/07/owl#Class,molar mass unit
http://purl.obolibrary.org/obo/UO_0000056,http://www.w3.org/2002/07/owl#Class,molar volume unit
http://purl.obolibrary.org/obo/UO_0000057,http://www.w3.org/2002/07/owl#Class,momentum unit
http://purl.obolibrary.org/obo/UO_0000058,http://www.w3.org/2002/07/owl#Class,rotational frequency unit
http://purl.obolibrary.org/obo/UO_0000059,http://www.w3.org/2002/07/owl#Class,specific volume unit
http://purl.obolibrary.org/obo/UO_0000060,http://www.w3.org/2002/07/owl#Class,speed/velocity unit
http://purl.obolibrary.org/obo/UO_0000061,http://www.w3.org/2002/07/owl#Class,unit of molarity
http://purl.obolibrary.org/obo/UO_0000062,http://purl.obolibrary.org/obo/UO_0000051,molar
http://purl.obolibrary.org/obo/UO_0000062,http://www.w3.org/2002/07/owl#Class,molar
http://purl.obolibrary.org/obo/UO_0000062,http://www.w3.org/2002/07/owl#NamedIndividual,molar
http://purl.obolibrary.org/obo/UO_0000063,http://purl.obolibrary.org/obo/UO_0000051,millimolar
http://purl.obolibrary.org/obo/UO_0000063,http://www.w3.org/2002/07/owl#Class,millimolar
http://purl.obolibrary.org/obo/UO_0000063,http://www.w3.org/2002/07/owl#NamedIndividual,millimolar
http://purl.obolibrary.org/obo/UO_0000064,http://purl.obolibrary.org/obo/UO_0000051,micromolar
http://purl.obolibrary.org/obo/UO_0000064,http://www.w3.org/2002/07/owl#Class,micromolar
http://purl.obolibrary.org/obo/UO_0000064,http://www.w3.org/2002/07/owl#NamedIndividual,micromolar
http://purl.obolibrary.org/obo/UO_0000065,http://purl.obolibrary.org/obo/UO_0000051,nanomolar
http://purl.obolibrary.org/obo/UO_0000065,http://www.w3.org/2002/07/owl#Class,nanomolar
http://purl.obolibrary.org/obo/UO_0000065,http://www.w3.org/2002/07/owl#NamedIndividual,nanomolar
http://purl.obolibrary.org/obo/UO_0000066,http://purl.obolibrary.org/obo/UO_0000051,picomolar
http://purl.obolibrary.org/obo/UO_0000066,http://www.w3.org/2002/07/owl#Class,picomolar
http://purl.obolibrary.org/obo/UO_0000066,http://www.w3.org/2002/07/owl#NamedIndividual,picomolar
http://purl.obolibrary.org/obo/UO_0000067,http://www.w3.org/2002/07/owl#Class,unit of molality
http://purl.obolibrary.org/obo/UO_0000068,http://www.w3.org/2002/07/owl#Class,molal
http://purl.obolibrary.org/obo/UO_0000068,http://www.w3.org/2002/07/owl#NamedIndividual,molal
http://purl.obolibrary.org/obo/UO_0000069,http://www.w3.org/2002/07/owl#Class,millimolal
http://purl.obolibrary.org/obo/UO_0000069,http://www.w3.org/2002/07/owl#NamedIndividual,millimolal
http://purl.obolibrary.org/obo/UO_0000070,http://www.w3.org/2002/07/owl#Class,micromolal
http://purl.obolibrary.org/obo/UO_0000070,http://www.w3.org/2002/07/owl#NamedIndividual,micromolal
http://purl.obolibrary.org/obo/UO_0000071,http://www.w3.org/2002/07/owl#Class,nanomolal
http://purl.obolibrary.org/obo/UO_0000071,http://www.w3.org/2002/07/owl#NamedIndividual,nanomolal
http://purl.obolibrary.org/obo/UO_0000072,http://www.w3.org/2002/07/owl#Class,picomolal
http://purl.obolibrary.org/obo/UO_0000072,http://www.w3.org/2002/07/owl#NamedIndividual,picomolal
http://purl.obolibrary.org/obo/UO_0000073,http://www.w3.org/2002/07/owl#Class,femtomolar
http://purl.obolibrary.org/obo/UO_0000073,http://www.w3.org/2002/07/owl#NamedIndividual,femtomolar
http://purl.obolibrary.org/obo/UO_0000074,http://www.w3.org/2002/07/owl#Class,unit of normality
http://purl.obolibrary.org/obo/UO_0000075,http://www.w3.org/2002/07/owl#Class,normal
http://purl.obolibrary.org/obo/UO_0000075,http://www.w3.org/2002/07/owl#NamedIndividual,normal
http://purl.obolibrary.org/obo/UO_0000076,http://www.w3.org/2002/07/owl#Class,mole fraction
http://purl.obolibrary.org/obo/UO_0000076,http://www.w3.org/2002/07/owl#NamedIndividual,mole fraction
http://purl.obolibrary.org/obo/UO_0000077,http://www.w3.org/2002/07/owl#Class,meter per second per second
http://purl.obolibrary.org/obo/UO_0000077,http://www.w3.org/2002/07/owl#NamedIndividual,meter per second per second
http://purl.obolibrary.org/obo/UO_0000078,http://www.w3.org/2002/07/owl#Class,radian per second per second
http://purl.obolibrary.org/obo/UO_0000078,http://www.w3.org/2002/07/owl#NamedIndividual,radian per second per second
http://purl.obolibrary.org/obo/UO_0000079,http://www.w3.org/2002/07/owl#Class,radian per second
http://purl.obolibrary.org/obo/UO_0000079,http://www.w3.org/2002/07/owl#NamedIndividual,radian per second
http://purl.obolibrary.org/obo/UO_0000080,http://purl.obolibrary.org/obo/UO_0000047,square meter
http://purl.obolibrary.org/obo/UO_0000080,http://www.w3.org/2002/07/owl#Class,square meter
http://purl.obolibrary.org/obo/UO_0000080,http://www.w3.org/2002/07/owl#NamedIndividual,square meter
http://purl.obolibrary.org/obo/UO_0000081,http://www.w3.org/2002/07/owl#Class,square centimeter
http://purl.obolibrary.org/obo/UO_0000081,http://www.w3.org/2002/07/owl#NamedIndividual,square centimeter
http://purl.obolibrary.org/obo/UO_0000082,http://www.w3.org/2002/07/owl#Class,square millimeter
http://purl.obolibrary.org/obo/UO_0000082,http://www.w3.org/2002/07/owl#NamedIndividual,square millimeter
http://purl.obolibrary.org/obo/UO_0000083,http://www.w3.org/2002/07/owl#Class,kilogram per cubic meter
http://purl.obolibrary.org/obo/UO_0000083,http://www.w3.org/2002/07/owl#NamedIndividual,kilogram per cubic meter
http://purl.obolibrary.org/obo/UO_0000084,http://www.w3.org/2002/07/owl#Class,gram per cubic centimeter
http://purl.obolibrary.org/obo/UO_0000084,http://www.w3.org/2002/07/owl#NamedIndividual,gram per cubic centimeter
http://purl.obolibrary.org/obo/UO_0000085,http://www.w3.org/2002/07/owl#Class,candela per square meter
http://purl.obolibrary.org/obo/UO_0000085,http://www.w3.org/2002/07/owl#NamedIndividual,candela per square meter
http://purl.obolibrary.org/obo/UO_0000086,http://www.w3.org/2002/07/owl#Class,kilogram per square meter
http://purl.obolibrary.org/obo/UO_0000086,http://www.w3.org/2002/07/owl#NamedIndividual,kilogram per square meter
http://purl.obolibrary.org/obo/UO_0000087,http://www.w3.org/2002/07/owl#Class,kilogram per mole
http://purl.obolibrary.org/obo/UO_0000087,http://www.w3.org/2002/07/owl#NamedIndividual,kilogram per mole
http://purl.obolibrary.org/obo/UO_0000088,http://www.w3.org/2002/07/owl#Class,gram per mole
http://purl.obolibrary.org/obo/UO_0000088,http://www.w3.org/2002/07/owl#NamedIndividual,gram per mole
http://purl.obolibrary.org/obo/UO_0000089,http://www.w3.org/2002/07/owl#Class,cubic meter per mole
http://purl.obolibrary.org/obo/UO_0000089,http://www.w3.org/2002/07/owl#NamedIndividual,cubic meter per mole
http://purl.obolibrary.org/obo/UO_0000090,http://www.w3.org/2002/07/owl#Class,cubic centimeter per mole
http://purl.obolibrary.org/obo/UO_0000090,http://www.w3.org/2002/07/owl#NamedIndividual,cubic centimeter per mole
http://purl.obolibrary.org/obo/UO_0000091,http://www.w3.org/2002/07/owl#Class,kilogram meter per second
http://purl.obolibrary.org/obo/UO_0000091,http://www.w3.org/2002/07/owl#NamedIndividual,kilogram meter per second
http://purl.obolibrary.org/obo/UO_0000092,http://www.w3.org/2002/07/owl#Class,turns per second
http://purl.obolibrary.org/obo/UO_0000092,http://www.w3.org/2002/07/owl#NamedIndividual,turns per second
http://purl.obolibrary.org/obo/UO_0000093,http://www.w3.org/2002/07/owl#Class,cubic meter per kilogram
http://purl.obolibrary.org/obo/UO_0000093,http://www.w3.org/2002/07/owl#NamedIndividual,cubic meter per kilogram
http://purl.obolibrary.org/obo/UO_0000094,http://www.w3.org/2002/07/owl#Class,meter per second
http://purl.obolibrary.org/obo/UO_0000094,http://www.w3.org/2002/07/owl#NamedIndividual,meter per second
http://purl.obolibrary.org/obo/UO_0000095,http://www.w3.org/2002/07/owl#Class,volume unit
http://purl.obolibrary.org/obo/UO_0000096,http://www.w3.org/2002/07/owl#Class,cubic meter
http://purl.obolibrary.org/obo/UO_0000096,http://www.w3.org/2002/07/owl#NamedIndividual,cubic meter
http://purl.obolibrary.org/obo/UO_0000097,http://purl.obolibrary.org/obo/UO_0000095,cubic centimeter
http://purl.obolibrary.org/obo/UO_0000097,http://www.w3.org/2002/07/owl#Class,cubic centimeter
http://purl.obolibrary.org/obo/UO_0000097,http://www.w3.org/2002/07/owl#NamedIndividual,cubic centimeter
http://purl.obolibrary.org/obo/UO_0000098,http://purl.obolibrary.org/obo/UO_0000095,milliliter
http://purl.obolibrary.org/obo/UO_0000098,http://www.w3.org/2002/07/owl#Class,milliliter
http://purl.obolibrary.org/obo/UO_0000098,http://www.w3.org/2002/07/owl#NamedIndividual,milliliter
http://purl.obolibrary.org/obo/UO_0000099,http://purl.obolibrary.org/obo/UO_0000095,liter
http://purl.obolibrary.org/obo/UO_0000099,http://www.w3.org/2002/07/owl#Class,liter
http://purl.obolibrary.org/obo/UO_0000099,http://www.w3.org/2002/07/owl#NamedIndividual,liter
http://purl.obolibrary.org/obo/UO_0000100,http://purl.obolibrary.org/obo/UO_0000095,cubic decimeter
http://purl.obolibrary.org/obo/UO_0000100,http://www.w3.org/2002/07/owl#Class,cubic decimeter
http://purl.obolibrary.org/obo/UO_0000100,http://www.w3.org/2002/07/owl#NamedIndividual,cubic decimeter
http://purl.obolibrary.org/obo/UO_0000101,http://purl.obolibrary.org/obo/UO_0000095,microliter
http://purl.obolibrary.org/obo/UO_0000101,http://www.w3.org/2002/07/owl#Class,microliter
http://purl.obolibrary.org/obo/UO_0000101,http://www.w3.org/2002/07/owl#NamedIndividual,microliter
http://purl.obolibrary.org/obo/UO_0000102,http://purl.obolibrary.org/obo/UO_0000095,nanoliter
http://purl.obolibrary.org/obo/UO_0000102,http://www.w3.org/2002/07/owl#Class,nanoliter
http://purl.obolibrary.org/obo/UO_0000102,http://www.w3.org/2002/07/owl#NamedIndividual,nanoliter
http://purl.obolibrary.org/obo/UO_0000103,http://purl.obolibrary.org/obo/UO_0000095,picoliter
http://purl.obolibrary.org/obo/UO_0000103,http://www.w3.org/2002/07/owl#Class,picoliter
http://purl.obolibrary.org/obo/UO_0000103,http://www.w3.org/2002/07/owl#NamedIndividual,picoliter
http://purl.obolibrary.org/obo/UO_0000104,http://www.w3.org/2002/07/owl#Class,femtoliter
http://purl.obolibrary.org/obo/UO_0000104,http://www.w3.org/2002/07/owl#NamedIndividual,femtoliter
http://purl.obolibrary.org/obo/UO_0000105,http://www.w3.org/2002/07/owl#Class,frequency unit
http://purl.obolibrary.org/obo/UO_0000106,http://purl.obolibrary.org/obo/UO_0000105,hertz
http://purl.obolibrary.org/obo/UO_0000106,http://www.w3.org/2002/07/owl#Class,hertz
http://purl.obolibrary.org/obo/UO_0000106,http://www.w3.org/2002/07/owl#NamedIndividual,hertz
http://purl.obolibrary.org/obo/UO_0000107,http://www.w3.org/2002/07/owl#Class,force unit
http://purl.obolibrary.org/obo/UO_0000108,http://www.w3.org/2002/07/owl#Class,newton
http://purl.obolibrary.org/obo/UO_0000108,http://www.w3.org/2002/07/owl#NamedIndividual,newton
http://purl.obolibrary.org/obo/UO_0000109,http://www.w3.org/2002/07/owl#Class,pressure unit
http://purl.obolibrary.org/obo/UO_0000110,http://www.w3.org/2002/07/owl#Class,pascal
http://purl.obolibrary.org/obo/UO_0000110,http://www.w3.org/2002/07/owl#NamedIndividual,pascal
http://purl.obolibrary.org/obo/UO_0000111,http://www.w3.org/2002/07/owl#Class,energy unit
http://purl.obolibrary.org/obo/UO_0000112,http://www.w3.org/2002/07/owl#Class,joule
http://purl.obolibrary.org/obo/UO_0000112,http://www.w3.org/2002/07/owl#NamedIndividual,joule
http://purl.obolibrary.org/obo/UO_0000113,http://www.w3.org/2002/07/owl#Class,power unit
http://purl.obolibrary.org/obo/UO_0000114,http://www.w3.org/2002/07/owl#Class,watt
http://purl.obolibrary.org/obo/UO_0000114,http://www.w3.org/2002/07/owl#NamedIndividual,watt
http://purl.obolibrary.org/obo/UO_0000115,http://www.w3.org/2002/07/owl#Class,illuminance unit
http://purl.obolibrary.org/obo/UO_0000116,http://www.w3.org/2002/07/owl#Class,lux
http://purl.obolibrary.org/obo/UO_0000116,http://www.w3.org/2002/07/owl#NamedIndividual,lux
http://purl.obolibrary.org/obo/UO_0000117,http://www.w3.org/2002/07/owl#Class,luminous flux unit
http://purl.obolibrary.org/obo/UO_0000118,http://www.w3.org/2002/07/owl#Class,lumen
http://purl.obolibrary.org/obo/UO_0000118,http://www.w3.org/2002/07/owl#NamedIndividual,lumen
http://purl.obolibrary.org/obo/UO_0000119,http://www.w3.org/2002/07/owl#Class,catalytic activity unit
http://purl.obolibrary.org/obo/UO_0000120,http://www.w3.org/2002/07/owl#Class,katal
http://purl.obolibrary.org/obo/UO_0000120,http://www.w3.org/2002/07/owl#NamedIndividual,katal
http://purl.obolibrary.org/obo/UO_0000121,http://www.w3.org/2002/07/owl#Class,angle unit
http://purl.obolibrary.org/obo/UO_0000122,http://www.w3.org/2002/07/owl#Class,plane angle unit
http://purl.obolibrary.org/obo/UO_0000123,http://www.w3.org/2002/07/owl#Class,radian
http://purl.obolibrary.org/obo/UO_0000123,http://www.w3.org/2002/07/owl#NamedIndividual,radian
http://purl.obolibrary.org/obo/UO_0000124,http://www.w3.org/2002/07/owl#Class,solid angle unit
http://purl.obolibrary.org/obo/UO_0000125,http://www.w3.org/2002/07/owl#Class,steradian
http://purl.obolibrary.org/obo/UO_0000125,http://www.w3.org/2002/07/owl#NamedIndividual,steradian
http://purl.obolibrary.org/obo/UO_0000127,http://www.w3.org/2002/07/owl#Class,radiation unit
http://purl.obolibrary.org/obo/UO_0000128,http://www.w3.org/2002/07/owl#Class,activity (of a radionuclide) unit
http://purl.obolibrary.org/obo/UO_0000129,http://www.w3.org/2002/07/owl#Class,absorbed dose unit
http://purl.obolibrary.org/obo/UO_0000130,http://www.w3.org/2002/07/owl#Class,dose equivalent unit
http://purl.obolibrary.org/obo/UO_0000131,http://www.w3.org/2002/07/owl#Class,exposure unit
http://purl.obolibrary.org/obo/UO_0000132,http://www.w3.org/2002/07/owl#Class,becquerel
http://purl.obolibrary.org/obo/UO_0000132,http://www.w3.org/2002/07/owl#NamedIndividual,becquerel
http://purl.obolibrary.org/obo/UO_0000133,http://www.w3.org/2002/07/owl#Class,curie
http://purl.obolibrary.org/obo/UO_0000133,http://www.w3.org/2002/07/owl#NamedIndividual,curie
http://purl.obolibrary.org/obo/UO_0000134,http://www.w3.org/2002/07/owl#Class,gray
http://purl.obolibrary.org/obo/UO_0000134,http://www.w3.org/2002/07/owl#NamedIndividual,gray
http://purl.obolibrary.org/obo/UO_0000135,http://www.w3.org/2002/07/owl#Class,rad
http://purl.obolibrary.org/obo/UO_0000135,http://www.w3.org/2002/07/owl#NamedIndividual,rad
http://purl.obolibrary.org/obo/UO_0000136,http://www.w3.org/2002/07/owl#Class,roentgen
http://purl.obolibrary.org/obo/UO_0000136,http://www.w3.org/2002/07/owl#NamedIndividual,roentgen
http://purl.obolibrary.org/obo/UO_0000137,http://www.w3.org/2002/07/owl#Class,sievert
http://purl.obolibrary.org/obo/UO_0000137,http://www.w3.org/2002/07/owl#NamedIndividual,sievert
http://purl.obolibrary.org/obo/UO_0000138,http://www.w3.org/2002/07/owl#Class,millisievert
http://purl.obolibrary.org/obo/UO_0000138,http://www.w3.org/2002/07/owl#NamedIndividual,millisievert
http://purl.obolibrary.org/obo/UO_0000139,http://www.w3.org/2002/07/owl#Class,microsievert
http://purl.obolibrary.org/obo/UO_0000139,http://www.w3.org/2002/07/owl#NamedIndividual,microsievert
http://purl.obolibrary.org/obo/UO_0000140,http://www.w3.org/2002/07/owl#Class,Roentgen equivalent man
http://purl.obolibrary.org/obo/UO_0000140,http://www.w3.org/2002/07/owl#NamedIndividual,Roentgen equivalent man
http://purl.obolibrary.org/obo/UO_0000141,http://www.w3.org/2002/07/owl#Class,microgray
http://purl.obolibrary.org/obo/UO_0000141,http://www.w3.org/2002/07/owl#NamedIndividual,microgray
http://purl.obolibrary.org/obo/UO_0000142,http://www.w3.org/2002/07/owl#Class,milligray
http://purl.obolibrary.org/obo/UO_0000142,http://www.w3.org/2002/07/owl#NamedIndividual,milligray
http://purl.obolibrary.org/obo/UO_0000143,http://www.w3.org/2002/07/owl#Class,nanogray
http://purl.obolibrary.org/obo/UO_0000143,http://www.w3.org/2002/07/owl#NamedIndividual,nanogray
http://purl.obolibrary.org/obo/UO_0000144,http://www.w3.org/2002/07/owl#Class,nanosievert
http://purl.obolibrary.org/obo/UO_0000144,http://www.w3.org/2002/07/owl#NamedIndividual,nanosievert
http://purl.obolibrary.org/obo/UO_0000145,http://www.w3.org/2002/07/owl#Class,millicurie
http://purl.obolibrary.org/obo/UO_0000145,http://www.w3.org/2002/07/owl#NamedIndividual,millicurie
http://purl.obolibrary.org/obo/UO_0000146,http://www.w3.org/2002/07/owl#Class,microcurie
http://purl.obolibrary.org/obo/UO_0000146,http://www.w3.org/2002/07/owl#NamedIndividual,microcurie
http://purl.obolibrary.org/obo/UO_0000147,http://www.w3.org/2002/07/owl#Class,disintegrations per minute
http://purl.obolibrary.org/obo/UO_0000147,http://www.w3.org/2002/07/owl#NamedIndividual,disintegrations per minute
http://purl.obolibrary.org/obo/UO_0000148,http://www.w3.org/2002/07/owl#Class,counts per minute
http://purl.obolibrary.org/obo/UO_0000148,http://www.w3.org/2002/07/owl#NamedIndividual,counts per minute
http://purl.obolibrary.org/obo/UO_0000150,http://www.w3.org/2002/07/owl#Class,nanosecond
http://purl.obolibrary.org/obo/UO_0000150,http://www.w3.org/2002/07/owl#NamedIndividual,nanosecond
http://purl.obolibrary.org/obo/UO_0000151,http://www.w3.org/2002/07/owl#Class,century
http://purl.obolibrary.org/obo/UO_0000151,http://www.w3.org/2002/07/owl#NamedIndividual,century
http://purl.obolibrary.org/obo/UO_0000152,http://www.w3.org/2002/07/owl#Class,half life
http://purl.obolibrary.org/obo/UO_0000152,http://www.w3.org/2002/07/owl#NamedIndividual,half life
http://purl.obolibrary.org/obo/UO_0000153,http://www.w3.org/2002/07/owl#Class,foot candle
http://purl.obolibrary.org/obo/UO_0000153,http://www.w3.org/2002/07/owl#NamedIndividual,foot candle
http://purl.obolibrary.org/obo/UO_0000154,http://www.w3.org/2002/07/owl#Class,irradiance unit
http://purl.obolibrary.org/obo/UO_0000155,http://www.w3.org/2002/07/owl#Class,watt per square meter
http://purl.obolibrary.org/obo/UO_0000155,http://www.w3.org/2002/07/owl#NamedIndividual,watt per square meter
http://purl.obolibrary.org/obo/UO_0000156,http://www.w3.org/2002/07/owl#Class,einstein per square meter per second
http://purl.obolibrary.org/obo/UO_0000156,http://www.w3.org/2002/07/owl#NamedIndividual,einstein per square meter per second
http://purl.obolibrary.org/obo/UO_0000157,http://www.w3.org/2002/07/owl#Class,light unit
http://purl.obolibrary.org/obo/UO_0000158,http://www.w3.org/2002/07/owl#Class,watt per steradian per square meter
http://purl.obolibrary.org/obo/UO_0000158,http://www.w3.org/2002/07/owl#NamedIndividual,watt per steradian per square meter
http://purl.obolibrary.org/obo/UO_0000159,http://www.w3.org/2002/07/owl#Class,radiant intensity unit
http://purl.obolibrary.org/obo/UO_0000160,http://www.w3.org/2002/07/owl#Class,microeinstein per square meter per second
http://purl.obolibrary.org/obo/UO_0000160,http://www.w3.org/2002/07/owl#NamedIndividual,microeinstein per square meter per second
http://purl.obolibrary.org/obo/UO_0000161,http://www.w3.org/2002/07/owl#Class,radiance unit
http://purl.obolibrary.org/obo/UO_0000162,http://www.w3.org/2002/07/owl#Class,watt per steradian
http://purl.obolibrary.org/obo/UO_0000162,http://www.w3.org/2002/07/owl#NamedIndividual,watt per steradian
http://purl.obolibrary.org/obo/UO_0000163,http://purl.obolibrary.org/obo/UO_0000051,mass percentage
http://purl.obolibrary.org/obo/UO_0000163,http://www.w3.org/2002/07/owl#Class,mass percentage
http://purl.obolibrary.org/obo/UO_0000163,http://www.w3.org/2002/07/owl#NamedIndividual,mass percentage
http://purl.obolibrary.org/obo/UO_0000164,http://purl.obolibrary.org/obo/UO_0000051,mass volume percentage
http://purl.obolibrary.org/obo/UO_0000164,http://www.w3.org/2002/07/owl#Class,mass volume percentage
http://purl.obolibrary.org/obo/UO_0000164,http://www.w3.org/2002/07/owl#NamedIndividual,mass volume percentage
http://purl.obolibrary.org/obo/UO_0000165,http://purl.obolibrary.org/obo/UO_0000051,volume percentage
http://purl.obolibrary.org/obo/UO_0000165,http://www.w3.org/2002/07/owl#Class,volume percentage
http://purl.obolibrary.org/obo/UO_0000165,http://www.w3.org/2002/07/owl#NamedIndividual,volume percentage
http://purl.obolibrary.org/obo/UO_0000166,http://www.w3.org/2002/07/owl#Class,parts per notation unit
http://purl.obolibrary.org/obo/UO_0000167,http://www.w3.org/2002/07/owl#Class,parts per hundred
http://purl.obolibrary.org/obo/UO_0000167,http://www.w3.org/2002/07/owl#NamedIndividual,parts per hundred
http://purl.obolibrary.org/obo/UO_0000168,http://www.w3.org/2002/07/owl#Class,parts per thousand
http://purl.obolibrary.org/obo/UO_0000168,http://www.w3.org/2002/07/owl#NamedIndividual,parts per thousand
